crop,state,year,season,yield,Inflation annual %,Real GDP annual growth %,Population,temperature_2m_min,temperature_2m_max,precipitation_sum,snowfall_sum,Mean_N_SOIL,Mean_P_SOIL,Mean_K_SOIL,Mean_TEMPERATURE,Mean_HUMIDITY,Mean_PH
Sesamum,Andaman and Nicobar Islands,2005,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2005,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2006,Summer,0.0,5.796523376,8.060732572,1172373788.0,26.2968497855641,28.49451331557514,7.995327077701549,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2006,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2006,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2007,Summer,0.0,6.372881356,7.660815066,1189691809.0,26.2996534187103,28.53026088821554,7.931308515335076,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2007,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2007,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2008,Summer,0.0,8.349267049,3.08669806,1206734806.0,26.21390580685339,28.30759737424761,8.906074789326603,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2008,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2008,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2009,Summer,0.0,10.88235294,7.861888832,1223640160.0,26.49100858028804,28.64357871652764,9.01214962536208,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2009,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2009,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2010,Summer,0.0,11.98938992,8.497584702,1240613620.0,26.80946651351786,29.22488710813433,7.442523389950256,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2010,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2010,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2011,Summer,0.0,8.911793365,5.241315002,1257621191.0,26.24474687665422,28.16624226079923,9.078504791709586,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2011,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2011,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2012,Summer,0.5,9.478996914,5.456388753,1274487215.0,26.43797117750221,28.48142909112378,6.974299134251392,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2012,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2012,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2013,Summer,0.33,10.01787847,6.386106401,1291132063.0,26.45292445209539,28.57535436220258,9.138317826056035,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2013,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2013,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2014,Summer,0.21,6.665656719,7.410227601,1307246509.0,26.55549454911847,28.80175627949082,6.827102797401842,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2014,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2014,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2015,Summer,0.32,4.906973441,7.99625379,1322866505.0,26.60713012196193,28.84684969108795,7.668224284686496,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2015,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2015,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2016,Summer,0.19,4.948216341,8.256305499,1338636340.0,27.0087655860687,29.26974690517532,7.164953184218328,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2016,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2016,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2017,Summer,0.0,3.328173375,6.795383423,1354195680.0,25.46599959435864,29.56366314397794,8.491121647687994,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2017,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2017,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2018,Summer,0.0,3.938826467,6.453851341,1369003306.0,25.23726129086218,29.39917715910439,7.809345806139373,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2018,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2018,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2019,Summer,0.0,3.729505735,3.871436939,1383112050.0,25.4279154483403,29.89473785863859,7.01869153565614,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2019,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2019,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2020,Summer,0.0,6.623436776,-5.831053221,1396387127.0,25.43702761035099,30.13842951694382,7.668691625870834,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2020,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2020,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2021,Summer,0.0,5.131407472,9.050277909,1407563842.0,25.37955096057642,29.6134295062484,8.567289730690629,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2021,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2021,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2022,Summer,0.0,6.699034141,7.239693281,1417173173.0,25.27978465713073,29.32394353920054,8.684112268595774,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2022,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2022,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2023,Summer,0.0,5.46,6.33,1428630000.0,25.65548552753769,30.45081272303501,7.131775849786039,0.0,81.46666666666667,50.13333333333333,40.333333333333336,23.53655081133333,81.89027817933334,6.6289803951333335
Sesamum,Andaman and Nicobar Islands,2023,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Andaman and Nicobar Islands,2023,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,1998,Summer,0.0,13.23083898,6.184415822,1021434576.0,25.87304727607798,36.98940237883095,1.09018693164548,0.0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062
Sesamum,Gujarat,1998,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,1998,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,1999,Summer,0.0,4.66982038,8.845755559,1040500054.0,25.21159859684026,36.89524345754463,0.4046729111295437,0.0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062
Sesamum,Gujarat,1999,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,1999,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2000,Summer,0.0,4.00943591,3.840991157,1059633675.0,25.14874814381109,36.7627668113352,1.247196251126093,0.0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062
Sesamum,Gujarat,2000,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2000,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2001,Summer,0.0,3.779293122,4.823966266,1078970907.0,25.29664539622369,35.85458936423899,1.649532735939616,0.0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062
Sesamum,Gujarat,2001,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2001,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2002,Summer,0.0,4.297152039,3.803975321,1098313039.0,25.33122480695493,36.74290703390246,0.9144859466109877,0.0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062
Sesamum,Gujarat,2002,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2002,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2003,Summer,0.0,3.805858995,7.860381476,1117415123.0,25.06580428096736,35.7830939159215,2.104205522477348,0.0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062
Sesamum,Gujarat,2003,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2003,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2004,Summer,0.0,3.767251735,7.922936613,1136264583.0,25.39944903650017,36.62491645099961,1.764018731104715,0.0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062
Sesamum,Gujarat,2004,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2004,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2005,Summer,0.0,4.24634362,7.923430621,1154638713.0,24.93122477843383,35.82491642960878,2.853270978675546,0.0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062
Sesamum,Gujarat,2005,Autumn,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2005,Winter,0.0,6.34755033223077,6.193452260961539,1241856917.4615386,19.14796037637281,28.225199479898702,3.347841100482496,0.00011976617204639484,57.65561076275216,43.95329567534422,36.22029788245941,24.27029786675808,73.89696145947624,6.445452856031684
Sesamum,Gujarat,2006,Summer,0.0,5.796523376,8.060732572,1172373788.0,24.8887014166217,35.37888832627056,4.10280387472605,0.0,77.64601769911505,48.42477876106194,22.398230088495577,22.499366216460174,66.55905320150443,6.27762054961062
